codigo_ibge,candidaturas,nome_municipio,capital,sigla_uf,feminino,masculino,prop_feminino
4217303,2,SAUDADES,0,SC,0,2,0
4217402,6,SCHROEDER,0,SC,0,6,0
4217501,2,SEARA,0,SC,1,1,0.5
4217550,2,SERRA ALTA,0,SC,0,2,0
4217600,4,SIDERÓPOLIS,0,SC,0,4,0
4217709,3,SOMBRIO,0,SC,1,2,0.3333333333333333
4217758,2,SUL BRASIL,0,SC,0,2,0
4217808,5,TAIÓ,0,SC,2,3,0.4
4217907,2,TANGARÁ,0,SC,0,2,0
4217956,2,TIGRINHOS,0,SC,1,1,0.5
4218004,5,TIJUCAS,0,SC,1,4,0.2
4218103,2,TIMBÉ DO SUL,0,SC,0,2,0
4218202,4,TIMBÓ,0,SC,0,4,0
4218251,3,TIMBÓ GRANDE,0,SC,0,3,0
4218301,6,TRÊS BARRAS,0,SC,0,6,0
4218350,2,TREVISO,0,SC,0,2,0
4218400,3,TREZE DE MAIO,0,SC,0,3,0
4218509,2,TREZE TÍLIAS,0,SC,0,2,0
4218608,3,TROMBUDO CENTRAL,0,SC,1,2,0.3333333333333333
4218707,5,TUBARÃO,0,SC,0,5,0
4218756,2,TUNÁPOLIS,0,SC,0,2,0
4218806,3,TURVO,0,SC,0,3,0
4218855,2,UNIÃO DO OESTE,0,SC,0,2,0
4218905,2,URUBICI,0,SC,1,1,0.5
4218954,2,URUPEMA,0,SC,0,2,0
4219002,3,URUSSANGA,0,SC,1,2,0.3333333333333333
4219101,2,VARGEÃO,0,SC,0,2,0
4219150,2,VARGEM,0,SC,1,1,0.5
4219176,2,VARGEM BONITA,0,SC,1,1,0.5
4219200,2,VIDAL RAMOS,0,SC,0,2,0
4219309,2,VIDEIRA,0,SC,0,2,0
4219358,3,VITOR MEIRELES,0,SC,0,3,0
4219408,3,WITMARSUM,0,SC,0,3,0
4219507,6,XANXERÊ,0,SC,0,6,0
4219606,2,XAVANTINA,0,SC,0,2,0
4219705,4,XAXIM,0,SC,0,4,0
4219853,3,ZORTÉA,0,SC,1,2,0.3333333333333333
2800100,3,AMPARO DE SÃO FRANCISCO,0,SE,1,2,0.3333333333333333
2800209,3,AQUIDABÃ,0,SE,0,3,0
2800308,11,ARACAJU,1,SE,3,8,0.2727272727272727
2800407,3,ARAUÁ,0,SE,0,3,0
2800506,4,AREIA BRANCA,0,SE,0,4,0
2800605,5,BARRA DOS COQUEIROS,0,SE,0,5,0
2800670,3,BOQUIM,0,SE,0,3,0
2800704,2,BREJO GRANDE,0,SE,1,1,0.5
2801009,3,CAMPO DO BRITO,0,SE,0,3,0
2801108,2,CANHOBA,0,SE,0,2,0
2801207,5,CANINDÉ DE SÃO FRANCISCO,0,SE,0,5,0
2801306,5,CAPELA,0,SE,2,3,0.4
2801405,4,CARIRA,0,SE,0,4,0
2801504,4,CARMÓPOLIS,0,SE,1,3,0.25
2801603,2,CEDRO DE SÃO JOÃO,0,SE,1,1,0.5
2801702,4,CRISTINÁPOLIS,0,SE,1,3,0.25
2801900,2,CUMBE,0,SE,0,2,0
2802007,2,DIVINA PASTORA,0,SE,1,1,0.5
2802106,5,ESTÂNCIA,0,SE,1,4,0.2
2802205,2,FEIRA NOVA,0,SE,0,2,0
2802304,2,FREI PAULO,0,SE,1,1,0.5
2802403,3,GARARU,0,SE,2,1,0.6666666666666666
2802502,2,GENERAL MAYNARD,0,SE,1,1,0.5
2802601,2,GRACCHO CARDOSO,0,SE,0,2,0
2802700,2,ILHA DAS FLORES,0,SE,0,2,0
2802809,4,INDIAROBA,0,SE,1,3,0.25
2802908,5,ITABAIANA,0,SE,1,4,0.2
2803005,2,ITABAIANINHA,0,SE,0,2,0
2803104,2,ITABI,0,SE,0,2,0
2803203,6,ITAPORANGA D'AJUDA,0,SE,1,5,0.16666666666666666
2803302,3,JAPARATUBA,0,SE,1,2,0.3333333333333333
2803401,4,JAPOATÃ,0,SE,0,4,0
2803500,5,LAGARTO,0,SE,1,4,0.2
2803609,6,LARANJEIRAS,0,SE,1,5,0.16666666666666666
2803708,2,MACAMBIRA,0,SE,0,2,0
2803807,3,MALHADA DOS BOIS,0,SE,1,2,0.3333333333333333
2803906,2,MALHADOR,0,SE,0,2,0
2804003,3,MARUIM,0,SE,0,3,0
2804102,2,MOITA BONITA,0,SE,0,2,0
2804201,3,MONTE ALEGRE DE SERGIPE,0,SE,2,1,0.6666666666666666
2804300,2,MURIBECA,0,SE,1,1,0.5
2804409,4,NEÓPOLIS,0,SE,1,3,0.25
2804458,2,NOSSA SENHORA APARECIDA,0,SE,1,1,0.5
2804508,6,NOSSA SENHORA DA GLÓRIA,0,SE,1,5,0.16666666666666666
2804607,2,NOSSA SENHORA DAS DORES,0,SE,0,2,0
2804706,3,NOSSA SENHORA DE LOURDES,0,SE,0,3,0
2804805,7,NOSSA SENHORA DO SOCORRO,0,SE,1,6,0.14285714285714285
2804904,3,PACATUBA,0,SE,2,1,0.6666666666666666
2805000,2,PEDRA MOLE,0,SE,0,2,0
2805109,3,PEDRINHAS,0,SE,0,3,0
2805208,2,PINHÃO,0,SE,1,1,0.5
2805307,5,PIRAMBU,0,SE,1,4,0.2
2805406,3,POÇO REDONDO,0,SE,0,3,0
2805505,3,POÇO VERDE,0,SE,1,2,0.3333333333333333
2805604,4,PORTO DA FOLHA,0,SE,1,3,0.25
2805703,4,PROPRIÁ,0,SE,0,4,0
2805802,2,RIACHÃO DO DANTAS,0,SE,1,1,0.5
2805901,2,RIACHUELO,0,SE,0,2,0
2806008,4,RIBEIRÓPOLIS,0,SE,0,4,0
2806107,3,ROSÁRIO DO CATETE,0,SE,0,3,0
2806206,3,SALGADO,0,SE,0,3,0
2806305,3,SANTA LUZIA DO ITANHY,0,SE,0,3,0
2806503,2,SANTA ROSA DE LIMA,0,SE,0,2,0
2806404,2,SANTANA DO SÃO FRANCISCO,0,SE,0,2,0
2806602,10,SANTO AMARO DAS BROTAS,0,SE,1,9,0.1
2806701,6,SÃO CRISTÓVÃO,0,SE,1,5,0.16666666666666666
2806800,2,SÃO DOMINGOS,0,SE,1,1,0.5
2806909,2,SÃO FRANCISCO,0,SE,1,1,0.5
2807006,2,SÃO MIGUEL DO ALEIXO,0,SE,0,2,0
2807105,3,SIMÃO DIAS,0,SE,0,3,0
2807204,3,SIRIRI,0,SE,1,2,0.3333333333333333
2807303,2,TELHA,0,SE,0,2,0
2807402,4,TOBIAS BARRETO,0,SE,0,4,0
2807501,4,TOMAR DO GERU,0,SE,1,3,0.25
2807600,3,UMBAÚBA,0,SE,0,3,0
3500105,2,ADAMANTINA,0,SP,0,2,0
3500204,2,ADOLFO,0,SP,0,2,0
3500303,3,AGUAÍ,0,SP,0,3,0
3500402,3,ÁGUAS DA PRATA,0,SP,1,2,0.3333333333333333
3500501,3,ÁGUAS DE LINDÓIA,0,SP,0,3,0
3500550,3,ÁGUAS DE SANTA BÁRBARA,0,SP,0,3,0
3500600,3,ÁGUAS DE SÃO PEDRO,0,SP,1,2,0.3333333333333333
3500709,7,AGUDOS,0,SP,0,7,0
3500758,2,ALAMBARI,0,SP,0,2,0
3500808,3,ALFREDO MARCONDES,0,SP,0,3,0
3500907,3,ALTAIR,0,SP,1,2,0.3333333333333333
3501004,3,ALTINÓPOLIS,0,SP,1,2,0.3333333333333333
3501103,3,ALTO ALEGRE,0,SP,1,2,0.3333333333333333
3501152,3,ALUMÍNIO,0,SP,1,2,0.3333333333333333
3501202,3,ÁLVARES FLORENCE,0,SP,0,3,0
3501301,2,ÁLVARES MACHADO,0,SP,0,2,0
3501400,2,ÁLVARO DE CARVALHO,0,SP,0,2,0
3501509,2,ALVINLÂNDIA,0,SP,1,1,0.5
3501608,9,AMERICANA,0,SP,3,6,0.3333333333333333
3501707,5,AMÉRICO BRASILIENSE,0,SP,2,3,0.4
3501806,4,AMÉRICO DE CAMPOS,0,SP,0,4,0
3501905,7,AMPARO,0,SP,0,7,0
3502002,3,ANALÂNDIA,0,SP,1,2,0.3333333333333333
3502101,4,ANDRADINA,0,SP,0,4,0
3502200,6,ANGATUBA,0,SP,0,6,0
3502309,3,ANHEMBI,0,SP,1,2,0.3333333333333333
3502408,2,ANHUMAS,0,SP,0,2,0
3502507,7,APARECIDA,0,SP,1,6,0.14285714285714285
3502606,3,APARECIDA D'OESTE,0,SP,0,3,0
3502705,5,APIAÍ,0,SP,1,4,0.2
3502754,6,ARAÇARIGUAMA,0,SP,2,4,0.3333333333333333
3502804,8,ARAÇATUBA,0,SP,1,7,0.125
3502903,5,ARAÇOIABA DA SERRA,0,SP,1,4,0.2
3503000,3,ARAMINA,0,SP,2,1,0.6666666666666666
3503109,4,ARANDU,0,SP,1,3,0.25
3503158,3,ARAPEÍ,0,SP,0,3,0
3503208,9,ARARAQUARA,0,SP,0,9,0
3503307,5,ARARAS,0,SP,0,5,0
3503356,2,ARCO-ÍRIS,0,SP,0,2,0
3503406,3,AREALVA,0,SP,0,3,0
3503505,4,AREIAS,0,SP,0,4,0
3503604,2,AREIÓPOLIS,0,SP,0,2,0
3503703,6,ARIRANHA,0,SP,0,6,0
3503802,8,ARTUR NOGUEIRA,0,SP,1,7,0.125
3503901,10,ARUJÁ,0,SP,2,8,0.2
3503950,3,ASPÁSIA,0,SP,0,3,0
3504008,5,ASSIS,0,SP,0,5,0
3504107,8,ATIBAIA,0,SP,0,8,0
3504206,3,AURIFLAMA,0,SP,1,2,0.3333333333333333
3504305,4,AVAÍ,0,SP,1,3,0.25
3504404,2,AVANHANDAVA,0,SP,0,2,0
3504503,6,AVARÉ,0,SP,2,4,0.3333333333333333
3504602,6,BADY BASSITT,0,SP,1,5,0.16666666666666666
3504701,2,BALBINOS,0,SP,0,2,0
3504800,2,BÁLSAMO,0,SP,0,2,0
3504909,4,BANANAL,0,SP,0,4,0
3505005,3,BARÃO DE ANTONINA,0,SP,1,2,0.3333333333333333
3505104,3,BARBOSA,0,SP,0,3,0
3505203,4,BARIRI,0,SP,1,3,0.25
3505302,4,BARRA BONITA,0,SP,0,4,0
3505351,4,BARRA DO CHAPÉU,0,SP,2,2,0.5
3505401,2,BARRA DO TURVO,0,SP,1,1,0.5
3505500,8,BARRETOS,0,SP,3,5,0.375
3505609,7,BARRINHA,0,SP,1,6,0.14285714285714285
3505708,7,BARUERI,0,SP,1,6,0.14285714285714285
3505807,3,BASTOS,0,SP,1,2,0.3333333333333333
3505906,4,BATATAIS,0,SP,0,4,0
3506003,15,BAURU,0,SP,3,12,0.2
3506102,5,BEBEDOURO,0,SP,0,5,0
3506201,3,BENTO DE ABREU,0,SP,0,3,0
3506300,2,BERNARDINO DE CAMPOS,0,SP,0,2,0
3506359,8,BERTIOGA,0,SP,2,6,0.25
3506409,1,BILAC,0,SP,0,1,0
3506508,6,BIRIGUI,0,SP,0,6,0
3506607,8,BIRITIBA MIRIM,0,SP,1,7,0.125
3506706,3,BOA ESPERANÇA DO SUL,0,SP,0,3,0
3506805,3,BOCAINA,0,SP,0,3,0
3506904,2,BOFETE,0,SP,0,2,0
3507001,5,BOITUVA,0,SP,0,5,0
3507100,5,BOM JESUS DOS PERDÕES,0,SP,1,4,0.2
3507159,2,BOM SUCESSO DE ITARARÉ,0,SP,1,1,0.5
3507209,3,BORÁ,0,SP,0,3,0
3507308,1,BORACÉIA,0,SP,0,1,0
3507407,4,BORBOREMA,0,SP,0,4,0
3507456,2,BOREBI,0,SP,0,2,0
3507506,6,BOTUCATU,0,SP,1,5,0.16666666666666666
3507605,4,BRAGANÇA PAULISTA,0,SP,0,4,0
3507704,3,BRAÚNA,0,SP,0,3,0
3507753,2,BREJO ALEGRE,0,SP,1,1,0.5
3507803,2,BRODOWSKI,0,SP,0,2,0
3507902,3,BROTAS,0,SP,1,2,0.3333333333333333
3508009,4,BURI,0,SP,0,4,0
3508108,3,BURITAMA,0,SP,0,3,0
3508207,3,BURITIZAL,0,SP,0,3,0
3508306,4,CABRÁLIA PAULISTA,0,SP,0,4,0
3508405,3,CABREÚVA,0,SP,2,1,0.6666666666666666
3508504,12,CAÇAPAVA,0,SP,2,10,0.16666666666666666
3508603,5,CACHOEIRA PAULISTA,0,SP,1,4,0.2
3508702,4,CACONDE,0,SP,0,4,0
3508801,7,CAFELÂNDIA,0,SP,3,4,0.42857142857142855
3508900,4,CAIABU,0,SP,1,3,0.25
3509007,4,CAIEIRAS,0,SP,0,4,0
3509106,2,CAIUÁ,0,SP,1,1,0.5
3509205,7,CAJAMAR,0,SP,3,4,0.42857142857142855
3509254,2,CAJATI,0,SP,0,2,0
3509304,4,CAJOBI,0,SP,0,4,0
3509403,4,CAJURU,0,SP,0,4,0
3509452,2,CAMPINA DO MONTE ALEGRE,0,SP,0,2,0
3509502,14,CAMPINAS,0,SP,3,11,0.21428571428571427
3509601,9,CAMPO LIMPO PAULISTA,0,SP,0,9,0
3509700,5,CAMPOS DO JORDÃO,0,SP,1,4,0.2
3509809,2,CAMPOS NOVOS PAULISTA,0,SP,0,2,0
3509908,6,CANANÉIA,0,SP,1,5,0.16666666666666666
3509957,3,CANAS,0,SP,1,2,0.3333333333333333
3510005,4,CÂNDIDO MOTA,0,SP,0,4,0
3510104,2,CÂNDIDO RODRIGUES,0,SP,0,2,0
3510153,4,CANITAR,0,SP,1,3,0.25
3510203,4,CAPÃO BONITO,0,SP,0,4,0
3510302,2,CAPELA DO ALTO,0,SP,1,1,0.5
3510401,9,CAPIVARI,0,SP,0,9,0
3510500,9,CARAGUATATUBA,0,SP,0,9,0
3510609,11,CARAPICUÍBA,0,SP,3,8,0.2727272727272727
3510708,3,CARDOSO,0,SP,1,2,0.3333333333333333
3510807,2,CASA BRANCA,0,SP,0,2,0
3510906,3,CÁSSIA DOS COQUEIROS,0,SP,1,2,0.3333333333333333
3511003,3,CASTILHO,0,SP,0,3,0
3511102,4,CATANDUVA,0,SP,1,3,0.25
3511201,7,CATIGUÁ,0,SP,2,5,0.2857142857142857
3511300,2,CEDRAL,0,SP,1,1,0.5
3511409,5,CERQUEIRA CÉSAR,0,SP,1,4,0.2
3511508,5,CERQUILHO,0,SP,0,5,0
3511607,2,CESÁRIO LANGE,0,SP,0,2,0
3511706,4,CHARQUEADA,0,SP,1,3,0.25
3557204,2,CHAVANTES,0,SP,0,2,0
3511904,4,CLEMENTINA,0,SP,0,4,0
3512001,3,COLINA,0,SP,0,3,0
3512100,2,COLÔMBIA,0,SP,1,1,0.5
3512209,4,CONCHAL,0,SP,0,4,0
3512308,7,CONCHAS,0,SP,1,6,0.14285714285714285
3512407,3,CORDEIRÓPOLIS,0,SP,0,3,0
3512506,2,COROADOS,0,SP,1,1,0.5
3512605,3,CORONEL MACEDO,0,SP,0,3,0
3512704,3,CORUMBATAÍ,0,SP,0,3,0
3512803,4,COSMÓPOLIS,0,SP,0,4,0
3512902,2,COSMORAMA,0,SP,1,1,0.5
3513009,8,COTIA,0,SP,0,8,0
3513108,4,CRAVINHOS,0,SP,1,3,0.25
3513207,2,CRISTAIS PAULISTA,0,SP,1,1,0.5
3513306,3,CRUZÁLIA,0,SP,0,3,0
3513405,3,CRUZEIRO,0,SP,0,3,0
3513504,9,CUBATÃO,0,SP,1,8,0.1111111111111111
3513603,2,CUNHA,0,SP,0,2,0
3513702,3,DESCALVADO,0,SP,0,3,0
3513801,13,DIADEMA,0,SP,2,11,0.15384615384615385
3513850,3,DIRCE REIS,0,SP,0,3,0
3513900,2,DIVINOLÂNDIA,0,SP,0,2,0
3514007,3,DOBRADA,0,SP,0,3,0
3514106,2,DOIS CÓRREGOS,0,SP,0,2,0
3514205,2,DOLCINÓPOLIS,0,SP,0,2,0
3514304,2,DOURADO,0,SP,0,2,0
3514403,6,DRACENA,0,SP,1,5,0.16666666666666666
3514502,5,DUARTINA,0,SP,0,5,0
3514601,3,DUMONT,0,SP,0,3,0
3514700,2,ECHAPORÃ,0,SP,0,2,0
3514809,4,ELDORADO,0,SP,0,4,0
3514908,4,ELIAS FAUSTO,0,SP,0,4,0
3514924,3,ELISIÁRIO,0,SP,1,2,0.3333333333333333
3514957,3,EMBAÚBA,0,SP,0,3,0
3515004,8,EMBU DAS ARTES,0,SP,4,4,0.5
3515103,10,EMBU-GUAÇU,0,SP,0,10,0
3515129,2,EMILIANÓPOLIS,0,SP,1,1,0.5
3515152,4,ENGENHEIRO COELHO,0,SP,1,3,0.25
3515186,3,ESPÍRITO SANTO DO PINHAL,0,SP,1,2,0.3333333333333333
3515194,1,ESPÍRITO SANTO DO TURVO,0,SP,0,1,0
3557303,3,ESTIVA GERBI,0,SP,1,2,0.3333333333333333
3515202,2,ESTRELA D'OESTE,0,SP,0,2,0
3515301,3,ESTRELA DO NORTE,0,SP,0,3,0
3515350,2,EUCLIDES DA CUNHA PAULISTA,0,SP,0,2,0
3515400,4,FARTURA,0,SP,2,2,0.5
3515608,2,FERNANDO PRESTES,0,SP,0,2,0
3515509,3,FERNANDÓPOLIS,0,SP,0,3,0
3515657,2,FERNÃO,0,SP,0,2,0
3515707,8,FERRAZ DE VASCONCELOS,0,SP,3,5,0.375
3515806,3,FLORA RICA,0,SP,0,3,0
3515905,3,FLOREAL,0,SP,0,3,0
3516002,6,FLÓRIDA PAULISTA,0,SP,0,6,0
3516101,2,FLORÍNEA,0,SP,1,1,0.5
3516200,8,FRANCA,0,SP,2,6,0.25
3516309,5,FRANCISCO MORATO,0,SP,1,4,0.2
3516408,7,FRANCO DA ROCHA,0,SP,0,7,0
3516507,2,GABRIEL MONTEIRO,0,SP,0,2,0
3516606,2,GÁLIA,0,SP,0,2,0
3516705,6,GARÇA,0,SP,1,5,0.16666666666666666
3516804,3,GASTÃO VIDIGAL,0,SP,1,2,0.3333333333333333
3516853,4,GAVIÃO PEIXOTO,0,SP,0,4,0
3516903,5,GENERAL SALGADO,0,SP,0,5,0
3517000,3,GETULINA,0,SP,0,3,0
3517109,3,GLICÉRIO,0,SP,0,3,0
3517208,2,GUAIÇARA,0,SP,1,1,0.5
3517307,3,GUAIMBÉ,0,SP,1,2,0.3333333333333333
3517406,4,GUAÍRA,0,SP,1,3,0.25
3517505,3,GUAPIAÇU,0,SP,0,3,0
3517604,2,GUAPIARA,0,SP,0,2,0
3517703,2,GUARÁ,0,SP,1,1,0.5
3517802,3,GUARAÇAÍ,0,SP,0,3,0
3517901,2,GUARACI,0,SP,0,2,0
3518008,3,GUARANI D'OESTE,0,SP,0,3,0
3518107,3,GUARANTÃ,0,SP,1,2,0.3333333333333333
3518206,3,GUARARAPES,0,SP,1,2,0.3333333333333333
3518305,6,GUARAREMA,0,SP,2,4,0.3333333333333333
3518404,5,GUARATINGUETÁ,0,SP,0,5,0
3518503,3,GUAREÍ,0,SP,0,3,0
3518602,4,GUARIBA,0,SP,0,4,0
3518701,10,GUARUJÁ,0,SP,1,9,0.1
3518800,13,GUARULHOS,0,SP,4,9,0.3076923076923077
3518859,2,GUATAPARÁ,0,SP,0,2,0
3518909,2,GUZOLÂNDIA,0,SP,0,2,0
3519006,2,HERCULÂNDIA,0,SP,0,2,0
3519055,3,HOLAMBRA,0,SP,0,3,0
3519071,8,HORTOLÂNDIA,0,SP,1,7,0.125
3519105,2,IACANGA,0,SP,1,1,0.5
3519204,2,IACRI,0,SP,0,2,0
3519253,5,IARAS,0,SP,1,4,0.2
3519303,4,IBATÉ,0,SP,0,4,0
3519402,2,IBIRÁ,0,SP,0,2,0
3519501,2,IBIRAREMA,0,SP,0,2,0
3519600,3,IBITINGA,0,SP,1,2,0.3333333333333333
3519709,12,IBIÚNA,0,SP,1,11,0.08333333333333333
3519808,8,ICÉM,0,SP,0,8,0
3519907,4,IEPÊ,0,SP,0,4,0
3520004,7,IGARAÇU DO TIETÊ,0,SP,0,7,0
3520103,6,IGARAPAVA,0,SP,2,4,0.3333333333333333
3520202,2,IGARATÁ,0,SP,0,2,0
3520301,3,IGUAPE,0,SP,0,3,0
3520426,5,ILHA COMPRIDA,0,SP,1,4,0.2
3520442,3,ILHA SOLTEIRA,0,SP,0,3,0
3520400,10,ILHABELA,0,SP,2,8,0.2
3520509,6,INDAIATUBA,0,SP,0,6,0
3520608,5,INDIANA,0,SP,0,5,0
3520707,3,INDIAPORÃ,0,SP,2,1,0.6666666666666666
3520806,2,INÚBIA PAULISTA,0,SP,0,2,0
3520905,3,IPAUSSU,0,SP,0,3,0
3521002,5,IPERÓ,0,SP,0,5,0
3521101,2,IPEÚNA,0,SP,0,2,0
3521150,2,IPIGUÁ,0,SP,0,2,0
3521200,2,IPORANGA,0,SP,0,2,0
3521309,3,IPUÃ,0,SP,0,3,0
3521408,5,IRACEMÁPOLIS,0,SP,2,3,0.4
3521507,3,IRAPUÃ,0,SP,1,2,0.3333333333333333
3521606,3,IRAPURU,0,SP,0,3,0
3521705,3,ITABERÁ,0,SP,0,3,0
3521804,6,ITAÍ,0,SP,0,6,0
3521903,2,ITAJOBI,0,SP,1,1,0.5
3522000,3,ITAJU,0,SP,0,3,0
3522109,8,ITANHAÉM,0,SP,2,6,0.25
3522158,2,ITAOCA,0,SP,0,2,0
3522208,9,ITAPECERICA DA SERRA,0,SP,1,8,0.1111111111111111
3522307,5,ITAPETININGA,0,SP,1,4,0.2
3522406,6,ITAPEVA,0,SP,1,5,0.16666666666666666
3522505,4,ITAPEVI,0,SP,0,4,0
3522604,4,ITAPIRA,0,SP,0,4,0
3522653,2,ITAPIRAPUÃ PAULISTA,0,SP,1,1,0.5
3522703,5,ITÁPOLIS,0,SP,0,5,0
3522802,3,ITAPORANGA,0,SP,0,3,0
3522901,3,ITAPUÍ,0,SP,1,2,0.3333333333333333
3523008,3,ITAPURA,0,SP,0,3,0
3523107,5,ITAQUAQUECETUBA,0,SP,2,3,0.4
3523206,3,ITARARÉ,0,SP,0,3,0
3523305,4,ITARIRI,0,SP,0,4,0
3523404,4,ITATIBA,0,SP,0,4,0
3523503,3,ITATINGA,0,SP,0,3,0
3523602,4,ITIRAPINA,0,SP,1,3,0.25
3523701,2,ITIRAPUÃ,0,SP,0,2,0
3523800,4,ITOBI,0,SP,0,4,0
3523909,8,ITU,0,SP,1,7,0.125
3524006,8,ITUPEVA,0,SP,0,8,0
3524105,4,ITUVERAVA,0,SP,1,3,0.25
3524204,3,JABORANDI,0,SP,0,3,0
3524303,5,JABOTICABAL,0,SP,0,5,0
3524402,11,JACAREÍ,0,SP,1,10,0.09090909090909091
3524501,3,JACI,0,SP,1,2,0.3333333333333333
3524600,4,JACUPIRANGA,0,SP,1,3,0.25
3524709,4,JAGUARIÚNA,0,SP,0,4,0
3524808,3,JALES,0,SP,0,3,0
3524907,3,JAMBEIRO,0,SP,0,3,0
3525003,7,JANDIRA,0,SP,1,6,0.14285714285714285
3525102,5,JARDINÓPOLIS,0,SP,0,5,0
3525201,6,JARINU,0,SP,3,3,0.5
3525300,7,JAÚ,0,SP,1,6,0.14285714285714285
3525409,2,JERIQUARA,0,SP,0,2,0
3525508,2,JOANÓPOLIS,0,SP,0,2,0
3525607,3,JOÃO RAMALHO,0,SP,1,2,0.3333333333333333
3525706,4,JOSÉ BONIFÁCIO,0,SP,0,4,0
3525805,4,JÚLIO MESQUITA,0,SP,0,4,0
3525854,3,JUMIRIM,0,SP,1,2,0.3333333333333333
3525904,13,JUNDIAÍ,0,SP,3,10,0.23076923076923078
3526001,4,JUNQUEIRÓPOLIS,0,SP,0,4,0
3526100,6,JUQUIÁ,0,SP,2,4,0.3333333333333333
3526209,3,JUQUITIBA,0,SP,0,3,0
3526308,2,LAGOINHA,0,SP,0,2,0
3526407,3,LARANJAL PAULISTA,0,SP,1,2,0.3333333333333333
3526506,3,LAVÍNIA,0,SP,0,3,0
3526605,5,LAVRINHAS,0,SP,0,5,0
3526704,6,LEME,0,SP,1,5,0.16666666666666666
3526803,4,LENÇÓIS PAULISTA,0,SP,0,4,0
3526902,11,LIMEIRA,0,SP,2,9,0.18181818181818182
3527009,4,LINDÓIA,0,SP,1,3,0.25
3527108,6,LINS,0,SP,0,6,0
3527207,5,LORENA,0,SP,2,3,0.4
3527256,3,LOURDES,0,SP,2,1,0.6666666666666666
3527306,6,LOUVEIRA,0,SP,0,6,0
3527405,4,LUCÉLIA,0,SP,1,3,0.25
3527504,2,LUCIANÓPOLIS,0,SP,0,2,0
3527603,3,LUÍS ANTÔNIO,0,SP,0,3,0
3527702,2,LUIZIÂNIA,0,SP,0,2,0
3527801,4,LUPÉRCIO,0,SP,0,4,0
3527900,3,LUTÉCIA,0,SP,0,3,0
3528007,4,MACATUBA,0,SP,0,4,0
3528106,2,MACAUBAL,0,SP,0,2,0
3528205,2,MACEDÔNIA,0,SP,0,2,0
3528304,2,MAGDA,0,SP,0,2,0
3528403,6,MAIRINQUE,0,SP,2,4,0.3333333333333333
3528502,7,MAIRIPORÃ,0,SP,2,5,0.2857142857142857
3528601,2,MANDURI,0,SP,0,2,0
3528700,4,MARABÁ PAULISTA,0,SP,0,4,0
3528809,3,MARACAÍ,0,SP,0,3,0
3528858,2,MARAPOAMA,0,SP,0,2,0
3528908,6,MARIÁPOLIS,0,SP,1,5,0.16666666666666666
3529005,9,MARÍLIA,0,SP,2,7,0.2222222222222222
3529104,3,MARINÓPOLIS,0,SP,0,3,0
3529203,5,MARTINÓPOLIS,0,SP,1,4,0.2
3529302,7,MATÃO,0,SP,1,6,0.14285714285714285
3529401,13,MAUÁ,0,SP,3,10,0.23076923076923078
3529500,2,MENDONÇA,0,SP,0,2,0
3529609,3,MERIDIANO,0,SP,1,2,0.3333333333333333
3529658,3,MESÓPOLIS,0,SP,0,3,0
3529708,3,MIGUELÓPOLIS,0,SP,0,3,0
3529807,4,MINEIROS DO TIETÊ,0,SP,0,4,0
3530003,4,MIRA ESTRELA,0,SP,1,3,0.25
3529906,3,MIRACATU,0,SP,0,3,0
3530102,3,MIRANDÓPOLIS,0,SP,0,3,0
3530201,2,MIRANTE DO PARANAPANEMA,0,SP,0,2,0
3530300,7,MIRASSOL,0,SP,0,7,0
3530409,3,MIRASSOLÂNDIA,0,SP,1,2,0.3333333333333333
3530508,5,MOCOCA,0,SP,0,5,0
3530607,7,MOGI DAS CRUZES,0,SP,0,7,0
3530706,6,MOGI GUAÇU,0,SP,0,6,0
3530805,8,MOGI MIRIM,0,SP,0,8,0
3530904,2,MOMBUCA,0,SP,0,2,0
3531001,4,MONÇÕES,0,SP,0,4,0
3531100,5,MONGAGUÁ,0,SP,0,5,0
3531209,2,MONTE ALEGRE DO SUL,0,SP,0,2,0
3531308,5,MONTE ALTO,0,SP,1,4,0.2
3531407,5,MONTE APRAZÍVEL,0,SP,0,5,0
3531506,3,MONTE AZUL PAULISTA,0,SP,0,3,0
3531605,4,MONTE CASTELO,0,SP,0,4,0
3531803,7,MONTE MOR,0,SP,3,4,0.42857142857142855
3531704,4,MONTEIRO LOBATO,0,SP,0,4,0
3531902,5,MORRO AGUDO,0,SP,0,5,0
3532009,2,MORUNGABA,0,SP,0,2,0
3532058,2,MOTUCA,0,SP,0,2,0
3532108,5,MURUTINGA DO SUL,0,SP,0,5,0
3532157,3,NANTES,0,SP,1,2,0.3333333333333333
3532207,2,NARANDIBA,0,SP,0,2,0
3532306,3,NATIVIDADE DA SERRA,0,SP,0,3,0
3532405,3,NAZARÉ PAULISTA,0,SP,0,3,0
3532504,2,NEVES PAULISTA,0,SP,0,2,0
3532603,3,NHANDEARA,0,SP,0,3,0
3532702,4,NIPOÃ,0,SP,1,3,0.25
3532801,5,NOVA ALIANÇA,0,SP,0,5,0
3532827,2,NOVA CAMPINA,0,SP,1,1,0.5
3532843,4,NOVA CANAÃ PAULISTA,0,SP,2,2,0.5
3532868,3,NOVA CASTILHO,0,SP,0,3,0
3532900,4,NOVA EUROPA,0,SP,1,3,0.25
3533007,5,NOVA GRANADA,0,SP,1,4,0.2
